cvemodeloeducativo,cveplanestudio,cvemodulo,grado,cvetrayecto,cvetipomodulo,consecutivoorden,estado,creditos,descripcion,descorta,siglema
2023,DENT23,FSO320,3,XXX,CA,4,A,4.5,Formación socioemocional III,Formación socioemocional III,FSO3
2023,DENT23,AADI20,3,XXX,CL,5,A,20,Aplicación de auxiliares de diagnóstico,Aplicación de auxiliares de diagnóstico,AADI
2023,DENT23,FOAB20,3,XXX,CL,6,A,20,Fomento y aplicación de la salud bucal,Fomento y aplicación de la salud bucal,FOAB
2023,DENT23,PODI20,3,XXX,CL,7,A,8,Propedéutica odontológica II,Propedéutica odontológica II,PODI
2023,DENT23,INPI20,4,XXX,CF,1,A,6.75,Interacción productiva en inglés,Interacción productiva en inglés,INPI
2023,DENT23,CHMS20,4,XXX,CF,2,A,4.5,Conciencia histórica I: de Mesoamérica al siglo XVIII,Conciencia histórica I: de Mesoamérica al siglo XVIII,CHMS
2023,DENT23,APEV20,4,XXX,CF,3,A,9,Aplicación de la energía en la vida diaria,Aplicación de la energía en la vida diaria,APEV
2023,DENT23,TSO120,4,XXX,FE,4,A,9,Temas selectos de Matemáticas I*,Temas selectos de Matemáticas I*,TSO1
2023,DENT23,FSO420,4,XXX,CA,5,A,4.5,Formación socioemocional IV,Formación socioemocional IV,FSO4
2023,DENT23,ASDE20,4,XXX,CL,6,A,20,Asistencia dental general,Asistencia dental general,ASDE
2023,DENT23,ASEE20,4,XXX,CL,7,A,20,Asistencia dental en especialidades,Asistencia dental en especialidades,ASEE
2023,DENT23,INEI20,5,XXX,CF,12,A,6.75,Interacción especializada en inglés*,Interacción especializada en inglés*,INEI
2023,DENT23,TSO220,5,XXX,CF,13,A,9,Temas selectos de Matemáticas II*,Temas selectos de Matemáticas II*,TSO2
2023,DENT23,COHS20,5,XXX,CF,14,A,6.75,Conciencia histórica II: Siglos XIX y XX,Conciencia histórica II: Siglos XIX y XX,COHS
2023,DENT23,DOBP20,5,XXX,CF,15,A,6.75,Descripción de organismos biológicos y procesos evolutivos,Descripción de organismos biológicos y procesos evolutivos,DOBP
2023,DENT23,FSO520,5,XXX,CA,16,A,4.5,Formación socioemocional V,Formación socioemocional V,FSO5
2023,DENT23,EPRO20,5,XXX,CL,17,A,18,Elaboración de prostodoncias fijas,Elaboración de prostodoncias fijas,EPRO
2023,DENT23,ECED20,5,XXX,CL,18,A,16,Elaboración de cerámicas dentales,Elaboración de cerámicas dentales,ECED
2023,DENT23,ACON20,5,XXX,CL,19,A,6,Administración de consultorio y laboratorio dentales,Administración de consultorio y laboratorio dentales,ACON
2023,DENT23,CHPC20,6,XXX,CF,1,A,4.5,Conciencia histórica III: Problemas contemporáneos,Conciencia histórica III: Problemas contemporáneos,CHPC
2023,DENT23,TSO320,6,XXX,FE,2,A,11.25,Temas selectos de Matemáticas III*,Temas selectos de Matemáticas III*,TSO3
2023,DENT23,FSO620,6,XXX,CA,3,A,4.5,Formación socioemocional VI,Formación socioemocional VI,FSO6
2023,DENT23,FEMP20,6,XXX,CL,4,A,4,Emprendimiento e innovación,Emprendimiento e innovación,FEMP
2023,DENT23,EPMO20,6,XXX,CL,5,A,18,Elaboración de prostodoncias removibles,Elaboración de prostodoncias removibles,EPMO
2023,DENT23,ETOT20,6,XXX,CL,6,A,18,Elaboración de prótesis totales,Elaboración de prótesis totales,ETOT
2023,DENT23,EAOR20,6,XXX,CL,7,A,12,Elaboración de aparatos de ortodoncia removibles,Elaboración de aparatos de ortodoncia removibles,EAOR
2023,DRON23,CCVE00,1,XXX,CF,1,A,11.25,Comunicación para la comprensión y valoración del entorno,Comunicación para la comprensión y valoración del entorno,CCVE
2023,DRON23,INII00,1,XXX,CF,2,A,9,Interacción inicial en inglés,Interacción inicial en inglés,INII
2023,DRON23,PEMA00,1,XXX,CF,3,A,11.25,Pensamiento matemático I,Pensamiento matemático I,PEMA
2023,DRON23,ATDI00,1,XXX,CF,4,A,11.25,Aplicación de tecnologías digitales,Aplicación de tecnologías digitales,ATDI
2023,DRON23,IDME00,1,XXX,CF,5,A,9,Identificación de materia y energía en el entorno,Identificación de materia y energía en el entorno,IDME
2023,DRON23,IMCH00,1,XXX,CF,6,A,15.75,Identificación de sí mismo en el contexto humanístico ,Identificación de sí mismo en el contexto humanístico ,IMCH
2023,DRON23,ITSO00,1,XXX,CF,7,A,6.75,Interacción social I,Interacción social I,ITSO
2023,DRON23,FOSO00,1,XXX,CA,8,A,4.5,Formación socioemocional I,Formación socioemocional I,FOSO
2023,DRON23,CPAT00,2,XXX,CF,1,A,6.75,Comunicación para la argumentación de textos orales y escritos,Comunicación para la argumentación de textos orales y escritos,CPAT
2023,DRON23,INAI00,2,XXX,CF,2,A,6.75,Interacción activa en inglés,Interacción activa en inglés,INAI
2023,DRON23,PMO200,2,XXX,CF,3,A,9,Pensamiento matemático II,Pensamiento matemático II,PMO2
2023,DRON23,IEDE00,2,XXX,CF,4,A,9,Interacción de la energía y dinámica en los ecosistemas,Interacción de la energía y dinámica en los ecosistemas,IEDE
2023,DRON23,ECCH00,2,XXX,CF,5,A,4.5,Experiencias de la colectividad en mi construcción humana,Experiencias de la colectividad en mi construcción humana,ECCH
2023,DRON23,ISII00,2,XXX,CF,6,A,4.5,Interacción social II,Interacción social II,ISII
2023,DRON23,FSO200,2,XXX,CA,7,A,4.5,Formación socioemocional II,Formación socioemocional II,FSO2
2023,DRON23,ISAD01,2,XXX,CL,8,A,6,Identificación del sistema de aeronave pilotada a distancia,Identificación del sistema de aeronave pilotada a distancia,ISAD
2023,DRON23,EOMC01,2,XXX,CL,9,A,10,Ensamblaje de los mecanismos de control,Ensamblaje de los mecanismos de control,EOMC
2023,DRON23,PBAS04,2,XXX,CL,10,A,14,Programación básica,Programación básica,PBAS
2023,DRON23,ITII20,3,XXX,CF,1,A,6.75,Interacción independiente en inglés,Interacción independiente en inglés,ITII
2023,DRON23,PMO320,3,XXX,CF,2,A,9,Pensamiento matemático III,Pensamiento matemático III,PMO3
2023,DRON23,AFNS20,3,XXX,CF,3,A,4.5,Análisis en la formación de nuevas sustancias,Análisis en la formación de nuevas sustancias,AFNS
2023,DRON23,FSO320,3,XXX,CA,4,A,4.5,Formación socioemocional III,Formación socioemocional III,FSO3
2023,DRON23,ICPD20,3,XXX,CL,5,A,12,Identificación de los componentes de la plataforma de vuelo,Identificación de los componentes de la plataforma de vuelo,ICPD
2023,DRON23,EDCU20,3,XXX,CL,6,A,12,Estructuración y diseño de controladores de vuelo,Estructuración y diseño de controladores de vuelo,EDCU
2023,DRON23,CMEO20,3,XXX,CL,7,A,10,Configuración y manejo de mecanismos electrónicos de control,Configuración y manejo de mecanismos electrónicos de control,CMEO
2023,DRON23,MSAD20,3,XXX,CL,8,A,8,Manejo de sistemas de alimentación de energía del dron,Manejo de sistemas de alimentación de energía del dron,MSAD
2023,DRON23,CTAI20,3,XXX,CL,9,A,6,Comunicación técnica de aviación en inglés,Comunicación técnica de aviación en inglés,CTAI
2023,DRON23,INPI20,4,XXX,CF,1,A,6.75,Interacción productiva en inglés,Interacción productiva en inglés,INPI
2023,DRON23,CHMS20,4,XXX,CF,2,A,4.5,Conciencia histórica I: de Mesoamérica al siglo XVIII,Conciencia histórica I: de Mesoamérica al siglo XVIII,CHMS
2023,DRON23,APEV20,4,XXX,CF,3,A,9,Aplicación de la energía en la vida diaria,Aplicación de la energía en la vida diaria,APEV
2023,DRON23,TSO120,4,XXX,FE,4,A,9,Temas selectos de Matemáticas I*,Temas selectos de Matemáticas I*,TSO1
2023,DRON23,FSO420,4,XXX,CA,5,A,4.5,Formación socioemocional IV,Formación socioemocional IV,FSO4
2023,DRON23,CDBR20,4,XXX,CL,6,A,8,Control digital básico del dron,Control digital básico del dron,CDBR
2023,DRON23,SIOE20,4,XXX,CL,7,A,8,Sistemas de sincronización y control remoto,Sistemas de sincronización y control remoto,SIOE
2023,DRON23,ENDR20,4,XXX,CL,8,A,8,Ensamblaje del dron,Ensamblaje del dron,ENDR
2023,DRON23,IMTI20,4,XXX,CL,9,A,6,Interpretación de manuales técnicos en inglés,Interpretación de manuales técnicos en inglés,IMTI
2023,DRON23,ASRG20,4,AAP,TT,10,A,10,Adaptación de sensores remotos a la agricultura,Adaptación de sensores remotos a la agricultura,ASRG
2023,DRON23,VFAE20,4,FEA,TT,11,A,10,Video y fotografía aérea,Video y fotografía aérea,VFAE
2023,DRON23,INEI20,5,XXX,CF,1,A,6.75,Interacción especializada en inglés*,Interacción especializada en inglés*,INEI
2023,DRON23,TSO220,5,XXX,CF,2,A,9,Temas selectos de Matemáticas II*,Temas selectos de Matemáticas II*,TSO2
2023,DRON23,COHS20,5,XXX,CF,3,A,6.75,Conciencia histórica II: Siglos XIX y XX,Conciencia histórica II: Siglos XIX y XX,COHS
2023,DRON23,DOBP20,5,XXX,CF,4,A,6.75,Descripción de organismos biológicos y procesos evolutivos,Descripción de organismos biológicos y procesos evolutivos,DOBP
2023,DRON23,FSO520,5,XXX,CA,5,A,4.5,Formación socioemocional V,Formación socioemocional V,FSO5
2023,DRON23,AEPO20,5,XXX,CL,6,A,6,Aplicación de la ética en el pilotaje del dron,Aplicación de la ética en el pilotaje del dron,AEPO
2023,DRON23,OVDR20,5,XXX,CL,7,A,10,Operaciones de vuelo del dron,Operaciones de vuelo del dron,OVDR
2023,DRON23,AMSV20,5,XXX,CL,8,A,8,Aplicación de medidas de seguridad durante el vuelo,Aplicación de medidas de seguridad durante el vuelo,AMSV
2023,DRON23,ATEI20,5,XXX,CL,9,A,6,Asesoría técnica en inglés,Asesoría técnica en inglés,ATEI
2023,DRON23,MRAP20,5,AAP,TT,10,A,10,Monitoreo de rendimiento y aplicación,Monitoreo de rendimiento y aplicación,MRAP
2023,DRON23,POVT20,5,FEA,TT,11,A,10,Postproducción visual,Postproducción visual,POVT
2023,DRON23,CHPC20,6,XXX,CF,1,A,4.5,Conciencia histórica III: Problemas contemporáneos,Conciencia histórica III: Problemas contemporáneos,CHPC
2023,DRON23,TSO320,6,XXX,FE,2,A,11.25,Temas selectos de Matemáticas III*,Temas selectos de Matemáticas III*,TSO3
2023,DRON23,FSO620,6,XXX,CA,3,A,4.5,Formación socioemocional VI,Formación socioemocional VI,FSO6
2023,DRON23,FEMP20,6,XXX,CL,4,A,4,Emprendimiento e innovación,Emprendimiento e innovación,FEMP
2023,DRON23,PTMI20,6,XXX,CL,5,A,8,Programación técnica de misiones,Programación técnica de misiones,PTMI
2023,DRON23,GSTD20,6,XXX,CL,6,A,10,Gestión de soluciones con tecnología de drones,Gestión de soluciones con tecnología de drones,GSTD
2023,DRON23,ESTR20,6,XXX,CL,7,A,10,Evaluación de soluciones con tecnología de drones,Evaluación de soluciones con tecnología de drones,ESTR
2023,DRON23,VULA20,6,XXX,CL,8,A,10,Vuelos de largo alcance,Vuelos de largo alcance,VULA
2023,DRON23,DCHI20,6,AAP,TT,9,A,10,Desarrollo de cosechadores inteligentes,Desarrollo de cosechadores inteligentes,DCHI
2023,DRON23,ATVD20,6,FEA,TT,10,A,10,Aplicación de tecnología visual en drones,Aplicación de tecnología visual en drones,ATVD
2023,EGAD23,CCVE00,1,XXX,CF,1,A,11.25,Comunicación para la comprensión y valoración del entorno,Comunicación para la comprensión y valoración del entorno,CCVE
2023,EGAD23,INII00,1,XXX,CF,2,A,9,Interacción inicial en inglés,Interacción inicial en inglés,INII
2023,EGAD23,PEMA00,1,XXX,CF,3,A,11.25,Pensamiento matemático I,Pensamiento matemático I,PEMA
2023,EGAD23,ATDI00,1,XXX,CF,4,A,11.25,Aplicación de tecnologías digitales,Aplicación de tecnologías digitales,ATDI
2023,EGAD23,IDME00,1,XXX,CF,5,A,9,Identificación de materia y energía en el entorno,Identificación de materia y energía en el entorno,IDME
2023,EGAD23,IMCH00,1,XXX,CF,6,A,15.75,Identificación de sí mismo en el contexto humanístico ,Identificación de sí mismo en el contexto humanístico ,IMCH
2023,EGAD23,ITSO00,1,XXX,CF,7,A,6.75,Interacción social I,Interacción social I,ITSO
2023,EGAD23,FOSO00,1,XXX,CA,8,A,4.5,Formación socioemocional I,Formación socioemocional I,FOSO
2023,EGAD23,CPAT00,2,XXX,CF,1,A,6.75,Comunicación para la argumentación de textos orales y escritos,Comunicación para la argumentación de textos orales y escritos,CPAT
2023,EGAD23,INAI00,2,XXX,CF,2,A,6.75,Interacción activa en inglés,Interacción activa en inglés,INAI
2023,EGAD23,PMO200,2,XXX,CF,3,A,9,Pensamiento matemático II,Pensamiento matemático II,PMO2
2023,EGAD23,IEDE00,2,XXX,CF,4,A,9,Interacción de la energía y dinámica en los ecosistemas,Interacción de la energía y dinámica en los ecosistemas,IEDE
2023,EGAD23,ECCH00,2,XXX,CF,5,A,4.5,Experiencias de la colectividad en mi construcción humana,Experiencias de la colectividad en mi construcción humana,ECCH
2023,EGAD23,ISII00,2,XXX,CF,6,A,4.5,Interacción social II,Interacción social II,ISII
2023,EGAD23,FSO200,2,XXX,CA,7,A,4.5,Formación socioemocional II,Formación socioemocional II,FSO2
2023,EGAD23,MAGR03,2,XXX,CL,8,A,10,Manejo de técnicas de expresión gráfica,Manejo de técnicas de expresión gráfica,MAGR
2023,EGAD23,EDIM03,2,XXX,CL,9,A,10,Elaboración de dibujo de imitación,Elaboración de dibujo de imitación,EDIM
2023,EGAD23,ACTE03,2,XXX,CL,10,A,10,Aplicación del color en técnicas de composición,Aplicación del color en técnicas de composición,ACTE
2023,EGAD23,ITII20,3,XXX,CF,1,A,6.75,Interacción independiente en inglés,Interacción independiente en inglés,ITII
2023,EGAD23,PMO320,3,XXX,CF,2,A,9,Pensamiento matemático III,Pensamiento matemático III,PMO3
2023,EGAD23,AFNS20,3,XXX,CF,3,A,4.5,Análisis en la formación de nuevas sustancias,Análisis en la formación de nuevas sustancias,AFNS
2023,EGAD23,FSO320,3,XXX,CA,4,A,4.5,Formación socioemocional III,Formación socioemocional III,FSO3
2023,EGAD23,ATEG20,3,XXX,CL,5,A,10,Aplicación de técnicas de expresión gráfica por computadora,Aplicación de técnicas de expresión gráfica por computadora,ATEG
2023,EGAD23,ALOC20,3,XXX,CL,6,A,10,Aplicación de letra en logotipo y cartel,Aplicación de letra en logotipo y cartel,ALOC
2023,EGAD23,MASD20,3,XXX,CL,7,A,8,Manejo de la simbología del dibujo de ingeniería en 2D,Manejo de la simbología del dibujo de ingeniería en 2D,MASD
2023,EGAD23,DEAG20,3,XXX,CL,8,A,10,Desarrollo de bosquejos y anteproyectos gráficos,Desarrollo de bosquejos y anteproyectos gráficos,DEAG
2023,EGAD23,EMOD20,3,XXX,CL,9,A,10,Elaboración del modelado básico en 3D,Elaboración del modelado básico en 3D,EMOD
2023,EGAD23,INPI20,4,XXX,CF,1,A,6.75,Interacción productiva en inglés,Interacción productiva en inglés,INPI
2023,EGAD23,CHMS20,4,XXX,CF,2,A,4.5,Conciencia histórica I: de Mesoamérica al siglo XVIII,Conciencia histórica I: de Mesoamérica al siglo XVIII,CHMS
2023,EGAD23,APEV20,4,XXX,CF,3,A,9,Aplicación de la energía en la vida diaria,Aplicación de la energía en la vida diaria,APEV
2023,EGAD23,TSO120,4,XXX,FE,4,A,9,Temas selectos de Matemáticas I*,Temas selectos de Matemáticas I*,TSO1
2023,EGAD23,FSO420,4,XXX,CA,5,A,4.5,Formación socioemocional IV,Formación socioemocional IV,FSO4
2023,EGAD23,CRID20,4,XXX,CL,6,A,10,Creación de imágenes digitales,Creación de imágenes digitales,CRID
2023,EGAD23,APWE20,4,XXX,CL,7,A,10,Ambientación de páginas WEB,Ambientación de páginas WEB,APWE
2023,EGAD23,EDAD20,4,XXX,CL,8,A,10,Elaboración de dibujos arquitectónicos en 2D,Elaboración de dibujos arquitectónicos en 2D,EDAD
2023,EGAD23,AATD20,4,DPV,TT,9,A,10,Aplicación de acabados y texturas en modelos 3D,Aplicación de acabados y texturas en modelos 3D,AATD
2023,EGAD23,ATDM20,4,ARV,TT,10,A,10,Aplicación de texturas y acabados a piezas mecánicas en 3D,Aplicación de texturas y acabados a piezas mecánicas en 3D,ATDM
2023,EGAD23,CVID20,4,TAD,TT,11,A,10,Creación de videos digitales,Creación de videos digitales,CVID
2023,EGAD23,TVEN20,4,OPV,TT,12,A,10,Manejo de técnicas de venta,Manejo de técnicas de venta,TVEN
2023,EGAD23,INEI20,5,XXX,CF,1,A,6.75,Interacción especializada en inglés*,Interacción especializada en inglés*,INEI
2023,EGAD23,TSO220,5,XXX,CF,2,A,9,Temas selectos de Matemáticas II*,Temas selectos de Matemáticas II*,TSO2
2023,EGAD23,COHS20,5,XXX,CF,3,A,6.75,Conciencia histórica II: Siglos XIX y XX,Conciencia histórica II: Siglos XIX y XX,COHS
2023,EGAD23,DOBP20,5,XXX,CF,4,A,6.75,Descripción de organismos biológicos y procesos evolutivos,Descripción de organismos biológicos y procesos evolutivos,DOBP
2023,EGAD23,FSO520,5,XXX,CA,5,A,4.5,Formación socioemocional V,Formación socioemocional V,FSO5
2023,EGAD23,EDAT20,5,XXX,CL,6,A,10,Elaboración de dibujos arquitectónicos en 3D,Elaboración de dibujos arquitectónicos en 3D,EDAT
2023,EGAD23,EDAM20,5,XXX,CL,7,A,10,Elaboración de dibujos mecánicos en 2D,Elaboración de dibujos mecánicos en 2D,EDAM
2023,EGAD23,DIGH20,5,XXX,CL,8,A,10,Digitalización y manipulación de figura humana y caricatura,Digitalización y manipulación de figura humana y caricatura,DIGH
2023,EGAD23,AMOA20,5,DPV,TT,9,A,10,Animación de modelos arquitectónicos,Animación de modelos arquitectónicos,AMOA
2023,EGAD23,ANTD20,5,ARV,TT,10,A,10,Animación de piezas tridimensionales,Animación de piezas tridimensionales,ANTD
2023,EGAD23,AEVD20,5,TAD,TT,11,A,10,Aplicación de efectos a videos digitales,Aplicación de efectos a videos digitales,AEVD
2023,EGAD23,ATSC20,5,OPV,TT,12,A,10,Atención y servicio a clientes,Atención y servicio a clientes,ATSC
2023,EGAD23,CHPC20,6,XXX,CF,1,A,4.5,Conciencia histórica III: Problemas contemporáneos,Conciencia histórica III: Problemas contemporáneos,CHPC
2023,EGAD23,TSO320,6,XXX,FE,2,A,11.25,Temas selectos de Matemáticas III*,Temas selectos de Matemáticas III*,TSO3
2023,EGAD23,FSO620,6,XXX,CA,3,A,4.5,Formación socioemocional VI,Formación socioemocional VI,FSO6
2023,EGAD23,FEMP20,6,XXX,CL,4,A,4,Emprendimiento e innovación,Emprendimiento e innovación,FEMP
2023,EGAD23,EPME20,6,XXX,CL,5,A,10,Elaboración de piezas mecánicas en 3D,Elaboración de piezas mecánicas en 3D,EPME
2023,EGAD23,ANEA20,6,XXX,CL,6,A,10,Animación de elementos arquitectónicos,Animación de elementos arquitectónicos,ANEA
2023,EGAD23,EPIM20,6,XXX,CL,7,A,10,Elaboración de dibujos de proyectos para la industria metalmecánica,Elaboración de dibujos de proyectos para la industria metalmecánica,EPIM
2023,EGAD23,ANID20,6,XXX,CL,8,A,8,Animación de imagen digital,Animación de imagen digital,ANID
2023,EGAD23,RVIC20,6,DPV,TT,9,A,10,Recorridos virtuales para la industria de la construcción,Recorridos virtuales para la industria de la construcción,RVIC
2023,EGAD23,PDMA20,6,ARV,TT,10,A,10,Presentación de dispositivos mecánicos en 3D con animación,Presentación de dispositivos mecánicos en 3D con animación,PDMA
2023,EGAD23,EIVA20,6,TAD,TT,11,A,10,Edición de imagen con video y audio,Edición de imagen con video y audio,EIVA
2023,EGAD23,VEBS20,6,OPV,TT,12,A,10,Venta de bienes y servicios,Venta de bienes y servicios,VEBS
2023,EKIN23,CCVE00,1,XXX,CF,1,A,11.25,Comunicación para la comprensión y valoración del entorno,Comunicación para la comprensión y valoración del entorno,CCVE
2023,EKIN23,INII00,1,XXX,CF,2,A,9,Interacción inicial en inglés,Interacción inicial en inglés,INII
2023,EKIN23,PEMA00,1,XXX,CF,3,A,11.25,Pensamiento matemático I,Pensamiento matemático I,PEMA
2023,EKIN23,ATDI00,1,XXX,CF,4,A,11.25,Aplicación de tecnologías digitales,Aplicación de tecnologías digitales,ATDI
2023,EKIN23,IDME00,1,XXX,CF,5,A,9,Identificación de materia y energía en el entorno,Identificación de materia y energía en el entorno,IDME
2023,EKIN23,IMCH00,1,XXX,CF,6,A,15.75,Identificación de sí mismo en el contexto humanístico ,Identificación de sí mismo en el contexto humanístico ,IMCH
2023,EKIN23,ITSO00,1,XXX,CF,7,A,6.75,Interacción social I,Interacción social I,ITSO
2023,EKIN23,FOSO00,1,XXX,CA,8,A,4.5,Formación socioemocional I,Formación socioemocional I,FOSO
2023,EKIN23,CPAT00,2,XXX,CF,1,A,6.75,Comunicación para la argumentación de textos orales y escritos,Comunicación para la argumentación de textos orales y escritos,CPAT
2023,EKIN23,INAI00,2,XXX,CF,2,A,6.75,Interacción activa en inglés,Interacción activa en inglés,INAI
2023,EKIN23,PMO200,2,XXX,CF,3,A,9,Pensamiento matemático II,Pensamiento matemático II,PMO2
2023,EKIN23,IEDE00,2,XXX,CF,4,A,9,Interacción de la energía y dinámica en los ecosistemas,Interacción de la energía y dinámica en los ecosistemas,IEDE
2023,EKIN23,ECCH00,2,XXX,CF,5,A,4.5,Experiencias de la colectividad en mi construcción humana,Experiencias de la colectividad en mi construcción humana,ECCH
2023,EKIN23,ISII00,2,XXX,CF,6,A,4.5,Interacción social II,Interacción social II,ISII
